filename,act_type,sent_count,age_months
020909b.cha,long,237,10
020909b.cha,toyplay,237,10
020909b.cha,TD,237,10
6206MP.cha,long,123,7
6206MP.cha,preverbal,123,7
6206MP.cha,TD,123,7
6493TM.cha,long,212,11
6493TM.cha,preverbal,212,11
6493TM.cha,TD,212,11
5039MB.cha,long,53,11
5039MB.cha,preverbal,53,11
5039MB.cha,TD,53,11
4801RB.cha,long,149,11
4801RB.cha,preverbal,149,11
4801RB.cha,TD,149,11
4310AM.cha,long,258,11
4310AM.cha,preverbal,258,11
4310AM.cha,TD,258,11
5573IH.cha,long,220,11
5573IH.cha,preverbal,220,11
5573IH.cha,TD,220,11
4664AM.cha,long,101,11
4664AM.cha,preverbal,101,11
4664AM.cha,TD,101,11
5365DL.cha,long,253,11
5365DL.cha,preverbal,253,11
5365DL.cha,TD,253,11
5482DF.cha,long,97,11
5482DF.cha,preverbal,97,11
5482DF.cha,TD,97,11
5954ML.cha,long,147,11
5954ML.cha,preverbal,147,11
5954ML.cha,TD,147,11
4650KS.cha,long,225,11
4650KS.cha,preverbal,225,11
4650KS.cha,TD,225,11
4858CM.cha,long,135,11
4858CM.cha,preverbal,135,11
4858CM.cha,TD,135,11
5193HB.cha,long,189,11
5193HB.cha,preverbal,189,11
5193HB.cha,TD,189,11
5837AK.cha,long,185,11
5837AK.cha,preverbal,185,11
5837AK.cha,TD,185,11
7236FB.cha,long,239,11
7236FB.cha,preverbal,239,11
7236FB.cha,TD,239,11
6878SK.cha,long,155,11
6878SK.cha,preverbal,155,11
6878SK.cha,TD,155,11
4629AB.cha,long,256,11
4629AB.cha,preverbal,256,11
4629AB.cha,TD,256,11
7075MB.cha,long,262,11
7075MB.cha,preverbal,262,11
7075MB.cha,TD,262,11
7018NB.cha,long,177,11
7018NB.cha,preverbal,177,11
7018NB.cha,TD,177,11
4452CM.cha,long,326,11
4452CM.cha,preverbal,326,11
4452CM.cha,TD,326,11
5111CG.cha,long,221,11
5111CG.cha,preverbal,221,11
5111CG.cha,TD,221,11
6337NK.cha,long,104,11
6337NK.cha,preverbal,104,11
6337NK.cha,TD,104,11
4825GG.cha,long,264,11
4825GG.cha,preverbal,264,11
4825GG.cha,TD,264,11
4273WC.cha,long,143,11
4273WC.cha,preverbal,143,11
4273WC.cha,TD,143,11
5118PM.cha,long,237,11
5118PM.cha,preverbal,237,11
5118PM.cha,TD,237,11
5571FW.cha,long,85,11
5571FW.cha,preverbal,85,11
5571FW.cha,TD,85,11
6815KG.cha,long,219,11
6815KG.cha,preverbal,219,11
6815KG.cha,TD,219,11
5443AO.cha,long,269,11
5443AO.cha,preverbal,269,11
5443AO.cha,TD,269,11
4731SA.cha,long,175,11
4731SA.cha,preverbal,175,11
4731SA.cha,TD,175,11
5440JJ.cha,long,82,11
5440JJ.cha,preverbal,82,11
5440JJ.cha,TD,82,11
7444IJ.cha,long,285,7
7444IJ.cha,preverbal,285,7
7444IJ.cha,TD,285,7
5196AVI.cha,long,156,11
5196AVI.cha,preverbal,156,11
5196AVI.cha,TD,156,11
5923MW.cha,long,59,11
5923MW.cha,preverbal,59,11
5923MW.cha,TD,59,11
5733LE.cha,long,193,11
5733LE.cha,preverbal,193,11
5733LE.cha,TD,193,11
5694MC.cha,long,133,11
5694MC.cha,preverbal,133,11
5694MC.cha,TD,133,11
7120CB.cha,long,174,11
7120CB.cha,preverbal,174,11
7120CB.cha,TD,174,11
5346GG.cha,long,157,11
5346GG.cha,preverbal,157,11
5346GG.cha,TD,157,11
5543EF.cha,long,189,11
5543EF.cha,preverbal,189,11
5543EF.cha,TD,189,11
5244SE.cha,long,128,11
5244SE.cha,preverbal,128,11
5244SE.cha,TD,128,11
5859ME.cha,long,193,11
5859ME.cha,preverbal,193,11
5859ME.cha,TD,193,11
5903AE.cha,long,288,11
5903AE.cha,preverbal,288,11
5903AE.cha,TD,288,11
6626SW.cha,long,297,11
6626SW.cha,preverbal,297,11
6626SW.cha,TD,297,11
4802JP.cha,long,170,11
4802JP.cha,preverbal,170,11
4802JP.cha,TD,170,11
6043AM.cha,long,316,11
6043AM.cha,preverbal,316,11
6043AM.cha,TD,316,11
5563DB.cha,long,199,11
5563DB.cha,preverbal,199,11
5563DB.cha,TD,199,11
4743NA.cha,long,236,11
4743NA.cha,preverbal,236,11
4743NA.cha,TD,236,11
5878SC.cha,long,193,11
5878SC.cha,preverbal,193,11
5878SC.cha,TD,193,11
5777FC.cha,long,150,11
5777FC.cha,preverbal,150,11
5777FC.cha,TD,150,11
5244RE.cha,long,163,11
5244RE.cha,preverbal,163,11
5244RE.cha,TD,163,11
4929MM.cha,long,245,11
4929MM.cha,preverbal,245,11
4929MM.cha,TD,245,11
5837JK.cha,long,145,11
5837JK.cha,preverbal,145,11
5837JK.cha,TD,145,11
5224EZS.cha,long,105,11
5224EZS.cha,preverbal,105,11
5224EZS.cha,TD,105,11
4997LM.cha,long,195,11
4997LM.cha,preverbal,195,11
4997LM.cha,TD,195,11
6630TM.cha,long,115,11
6630TM.cha,preverbal,115,11
6630TM.cha,TD,115,11
4903LS.cha,long,202,11
4903LS.cha,preverbal,202,11
4903LS.cha,TD,202,11
4641CC.cha,long,158,11
4641CC.cha,preverbal,158,11
4641CC.cha,TD,158,11
4866AC.cha,long,289,11
4866AC.cha,preverbal,289,11
4866AC.cha,TD,289,11
6453HS.cha,long,127,11
6453HS.cha,preverbal,127,11
6453HS.cha,TD,127,11
5928RL.cha,long,238,11
5928RL.cha,preverbal,238,11
5928RL.cha,TD,238,11
4814BS.cha,long,73,11
4814BS.cha,preverbal,73,11
4814BS.cha,TD,73,11
7183TB.cha,long,52,11
7183TB.cha,preverbal,52,11
7183TB.cha,TD,52,11
6454MB.cha,long,407,11
6454MB.cha,preverbal,407,11
6454MB.cha,TD,407,11
7119CM.cha,long,128,11
7119CM.cha,preverbal,128,11
7119CM.cha,TD,128,11
4619WZ.cha,long,186,11
4619WZ.cha,preverbal,186,11
4619WZ.cha,TD,186,11
5929LD.cha,long,214,11
5929LD.cha,preverbal,214,11
5929LD.cha,TD,214,11
5707RT.cha,long,146,11
5707RT.cha,preverbal,146,11
5707RT.cha,TD,146,11
5965PC.cha,long,200,11
5965PC.cha,preverbal,200,11
5965PC.cha,TD,200,11
4269LP.cha,long,152,11
4269LP.cha,preverbal,152,11
4269LP.cha,TD,152,11
4734ES.cha,long,131,11
4734ES.cha,preverbal,131,11
4734ES.cha,TD,131,11
6691MW.cha,long,149,11
6691MW.cha,preverbal,149,11
6691MW.cha,TD,149,11
5057MS.cha,long,146,11
5057MS.cha,preverbal,146,11
5057MS.cha,TD,146,11
6826LD.cha,long,210,11
6826LD.cha,preverbal,210,11
6826LD.cha,TD,210,11
5266EC.cha,long,158,11
5266EC.cha,preverbal,158,11
5266EC.cha,TD,158,11
7252PD.cha,long,138,11
7252PD.cha,preverbal,138,11
7252PD.cha,TD,138,11
5474ES.cha,long,112,11
5474ES.cha,preverbal,112,11
5474ES.cha,TD,112,11
5066WT.cha,long,208,11
5066WT.cha,preverbal,208,11
5066WT.cha,TD,208,11
5609DW.cha,long,113,11
5609DW.cha,preverbal,113,11
5609DW.cha,TD,113,11
7013VD.cha,long,130,11
7013VD.cha,preverbal,130,11
7013VD.cha,TD,130,11
7553JT.cha,long,133,11
7553JT.cha,preverbal,133,11
7553JT.cha,TD,133,11
5073AC.cha,long,64,11
5073AC.cha,preverbal,64,11
5073AC.cha,TD,64,11
4687NH.cha,long,133,11
4687NH.cha,preverbal,133,11
4687NH.cha,TD,133,11
6314AK.cha,long,303,11
6314AK.cha,preverbal,303,11
6314AK.cha,TD,303,11
5540LD.cha,long,136,11
5540LD.cha,preverbal,136,11
5540LD.cha,TD,136,11
7061AS.cha,long,97,11
7061AS.cha,preverbal,97,11
7061AS.cha,TD,97,11
7099EH.cha,long,257,11
7099EH.cha,preverbal,257,11
7099EH.cha,TD,257,11
4697JK.cha,long,155,11
4697JK.cha,preverbal,155,11
4697JK.cha,TD,155,11
5661AP.cha,long,166,11
5661AP.cha,preverbal,166,11
5661AP.cha,TD,166,11
5794ES.cha,long,215,11
5794ES.cha,preverbal,215,11
5794ES.cha,TD,215,11
5550VS.cha,long,76,11
5550VS.cha,preverbal,76,11
5550VS.cha,TD,76,11
7419EB.cha,long,325,11
7419EB.cha,preverbal,325,11
7419EB.cha,TD,325,11
5820CP.cha,long,180,11
5820CP.cha,preverbal,180,11
5820CP.cha,TD,180,11
5013LA.cha,long,116,11
5013LA.cha,preverbal,116,11
5013LA.cha,TD,116,11
6598JM.cha,long,205,11
6598JM.cha,preverbal,205,11
6598JM.cha,TD,205,11
4592HVG.cha,long,138,11
4592HVG.cha,preverbal,138,11
4592HVG.cha,TD,138,11
5449NG.cha,long,409,11
5449NG.cha,preverbal,409,11
5449NG.cha,TD,409,11
5561AC.cha,long,124,11
5561AC.cha,preverbal,124,11
5561AC.cha,TD,124,11
6818AP.cha,long,203,11
6818AP.cha,preverbal,203,11
6818AP.cha,TD,203,11
6510LC.cha,long,117,11
6510LC.cha,preverbal,117,11
6510LC.cha,TD,117,11
4854MP.cha,long,175,11
4854MP.cha,preverbal,175,11
4854MP.cha,TD,175,11
5303CW.cha,long,258,11
5303CW.cha,preverbal,258,11
5303CW.cha,TD,258,11
7222MD.cha,long,150,11
7222MD.cha,preverbal,150,11
7222MD.cha,TD,150,11
5977QJ.cha,long,173,11
5977QJ.cha,preverbal,173,11
5977QJ.cha,TD,173,11
4767JC.cha,long,287,11
4767JC.cha,preverbal,287,11
4767JC.cha,TD,287,11
6757JC.cha,long,265,11
6757JC.cha,preverbal,265,11
6757JC.cha,TD,265,11
6047JC.cha,long,117,11
6047JC.cha,preverbal,117,11
6047JC.cha,TD,117,11
5623AT.cha,long,126,11
5623AT.cha,preverbal,126,11
5623AT.cha,TD,126,11
5630WS.cha,long,198,11
5630WS.cha,preverbal,198,11
5630WS.cha,TD,198,11
6206MP.cha,long,43,11
6206MP.cha,preverbal,43,11
6206MP.cha,TD,43,11
5936SR.cha,long,202,11
5936SR.cha,preverbal,202,11
5936SR.cha,TD,202,11
6825MT.cha,long,225,11
6825MT.cha,preverbal,225,11
6825MT.cha,TD,225,11
4708IB.cha,long,395,11
4708IB.cha,preverbal,395,11
4708IB.cha,TD,395,11
7162MB.cha,long,199,11
7162MB.cha,preverbal,199,11
7162MB.cha,TD,199,11
7814NB.cha,long,110,11
7814NB.cha,preverbal,110,11
7814NB.cha,TD,110,11
7300AP.cha,long,238,11
7300AP.cha,preverbal,238,11
7300AP.cha,TD,238,11
5039MB.cha,long,38,10
5039MB.cha,preverbal,38,10
5039MB.cha,TD,38,10
4801RB.cha,long,102,10
4801RB.cha,preverbal,102,10
4801RB.cha,TD,102,10
4664AM.cha,long,73,10
4664AM.cha,preverbal,73,10
4664AM.cha,TD,73,10
4650KS.cha,long,235,10
4650KS.cha,preverbal,235,10
4650KS.cha,TD,235,10
4858CM.cha,long,98,10
4858CM.cha,preverbal,98,10
4858CM.cha,TD,98,10
7236FB.cha,long,155,10
7236FB.cha,preverbal,155,10
7236FB.cha,TD,155,10
6878SK.cha,long,255,10
6878SK.cha,preverbal,255,10
6878SK.cha,TD,255,10
7660HK.cha,long,207,10
7660HK.cha,preverbal,207,10
7660HK.cha,TD,207,10
4629AB.cha,long,218,10
4629AB.cha,preverbal,218,10
4629AB.cha,TD,218,10
4946RC.cha,long,324,10
4946RC.cha,preverbal,324,10
4946RC.cha,TD,324,10
7658LT.cha,long,190,10
7658LT.cha,preverbal,190,10
7658LT.cha,TD,190,10
4452CM.cha,long,256,10
4452CM.cha,preverbal,256,10
4452CM.cha,TD,256,10
5111CG.cha,long,108,10
5111CG.cha,preverbal,108,10
5111CG.cha,TD,108,10
4825GG.cha,long,326,10
4825GG.cha,preverbal,326,10
4825GG.cha,TD,326,10
4273WC.cha,long,173,10
4273WC.cha,preverbal,173,10
4273WC.cha,TD,173,10
5571FW.cha,long,170,10
5571FW.cha,preverbal,170,10
5571FW.cha,TD,170,10
6815KG.cha,long,218,10
6815KG.cha,preverbal,218,10
6815KG.cha,TD,218,10
4731SA.cha,long,213,10
4731SA.cha,preverbal,213,10
4731SA.cha,TD,213,10
5196AVI.cha,long,227,10
5196AVI.cha,preverbal,227,10
5196AVI.cha,TD,227,10
5923MW.cha,long,59,10
5923MW.cha,preverbal,59,10
5923MW.cha,TD,59,10
5694MC.cha,long,124,10
5694MC.cha,preverbal,124,10
5694MC.cha,TD,124,10
5346GG.cha,long,178,10
5346GG.cha,preverbal,178,10
5346GG.cha,TD,178,10
5244SE.cha,long,110,10
5244SE.cha,preverbal,110,10
5244SE.cha,TD,110,10
5859ME.cha,long,220,10
5859ME.cha,preverbal,220,10
5859ME.cha,TD,220,10
5903AE.cha,long,213,10
5903AE.cha,preverbal,213,10
5903AE.cha,TD,213,10
4802JP.cha,long,177,10
4802JP.cha,preverbal,177,10
4802JP.cha,TD,177,10
6043AM.cha,long,341,10
6043AM.cha,preverbal,341,10
6043AM.cha,TD,341,10
5563DB.cha,long,168,10
5563DB.cha,preverbal,168,10
5563DB.cha,TD,168,10
4743NA.cha,long,224,10
4743NA.cha,preverbal,224,10
4743NA.cha,TD,224,10
5244RE.cha,long,93,10
5244RE.cha,preverbal,93,10
5244RE.cha,TD,93,10
4929MM.cha,long,187,10
4929MM.cha,preverbal,187,10
4929MM.cha,TD,187,10
5837JK.cha,long,88,10
5837JK.cha,preverbal,88,10
5837JK.cha,TD,88,10
5224EZS.cha,long,89,10
5224EZS.cha,preverbal,89,10
5224EZS.cha,TD,89,10
4997LM.cha,long,212,10
4997LM.cha,preverbal,212,10
4997LM.cha,TD,212,10
4724LM.cha,long,226,10
4724LM.cha,preverbal,226,10
4724LM.cha,TD,226,10
6630TM.cha,long,136,10
6630TM.cha,preverbal,136,10
6630TM.cha,TD,136,10
4903LS.cha,long,195,10
4903LS.cha,preverbal,195,10
4903LS.cha,TD,195,10
4641CC.cha,long,218,10
4641CC.cha,preverbal,218,10
4641CC.cha,TD,218,10
4866AC.cha,long,220,10
4866AC.cha,preverbal,220,10
4866AC.cha,TD,220,10
6453HS.cha,long,153,10
6453HS.cha,preverbal,153,10
6453HS.cha,TD,153,10
4814BS.cha,long,78,10
4814BS.cha,preverbal,78,10
4814BS.cha,TD,78,10
4619WZ.cha,long,163,10
4619WZ.cha,preverbal,163,10
4619WZ.cha,TD,163,10
5965PC.cha,long,171,10
5965PC.cha,preverbal,171,10
5965PC.cha,TD,171,10
4269LP.cha,long,188,10
4269LP.cha,preverbal,188,10
4269LP.cha,TD,188,10
4734ES.cha,long,121,10
4734ES.cha,preverbal,121,10
4734ES.cha,TD,121,10
5057MS.cha,long,213,10
5057MS.cha,preverbal,213,10
5057MS.cha,TD,213,10
6826LD.cha,long,212,10
6826LD.cha,preverbal,212,10
6826LD.cha,TD,212,10
5266EC.cha,long,174,10
5266EC.cha,preverbal,174,10
5266EC.cha,TD,174,10
7252PD.cha,long,136,10
7252PD.cha,preverbal,136,10
7252PD.cha,TD,136,10
5066WT.cha,long,267,10
5066WT.cha,preverbal,267,10
5066WT.cha,TD,267,10
7013VD.cha,long,119,10
7013VD.cha,preverbal,119,10
7013VD.cha,TD,119,10
5073AC.cha,long,79,10
5073AC.cha,preverbal,79,10
5073AC.cha,TD,79,10
4687NH.cha,long,186,10
4687NH.cha,preverbal,186,10
4687NH.cha,TD,186,10
6314AK.cha,long,239,10
6314AK.cha,preverbal,239,10
6314AK.cha,TD,239,10
5540LD.cha,long,134,10
5540LD.cha,preverbal,134,10
5540LD.cha,TD,134,10
7061AS.cha,long,68,10
7061AS.cha,preverbal,68,10
7061AS.cha,TD,68,10
4697JK.cha,long,184,10
4697JK.cha,preverbal,184,10
4697JK.cha,TD,184,10
5794ES.cha,long,163,7
5794ES.cha,preverbal,163,7
5794ES.cha,TD,163,7
5550VS.cha,long,94,10
5550VS.cha,preverbal,94,10
5550VS.cha,TD,94,10
7419EB.cha,long,224,10
7419EB.cha,preverbal,224,10
7419EB.cha,TD,224,10
5820CP.cha,long,209,7
5820CP.cha,preverbal,209,7
5820CP.cha,TD,209,7
5013LA.cha,long,163,10
5013LA.cha,preverbal,163,10
5013LA.cha,TD,163,10
6598JM.cha,long,209,10
6598JM.cha,preverbal,209,10
6598JM.cha,TD,209,10
4592HVG.cha,long,142,10
4592HVG.cha,preverbal,142,10
4592HVG.cha,TD,142,10
5449NG.cha,long,205,10
5449NG.cha,preverbal,205,10
5449NG.cha,TD,205,10
5561AC.cha,long,105,10
5561AC.cha,preverbal,105,10
5561AC.cha,TD,105,10
7222MD.cha,long,199,10
7222MD.cha,preverbal,199,10
7222MD.cha,TD,199,10
5977QJ.cha,long,188,10
5977QJ.cha,preverbal,188,10
5977QJ.cha,TD,188,10
4767JC.cha,long,254,10
4767JC.cha,preverbal,254,10
4767JC.cha,TD,254,10
6757JC.cha,long,255,10
6757JC.cha,preverbal,255,10
6757JC.cha,TD,255,10
6206MP.cha,long,84,10
6206MP.cha,preverbal,84,10
6206MP.cha,TD,84,10
6825MT.cha,long,167,10
6825MT.cha,preverbal,167,10
6825MT.cha,TD,167,10
4708IB.cha,long,293,10
4708IB.cha,preverbal,293,10
4708IB.cha,TD,293,10
7162MB.cha,long,222,10
7162MB.cha,preverbal,222,10
7162MB.cha,TD,222,10
7300AP.cha,long,184,10
7300AP.cha,preverbal,184,10
7300AP.cha,TD,184,10
6493TM.cha,long,248,7
6493TM.cha,preverbal,248,7
6493TM.cha,TD,248,7
5039MB.cha,long,33,7
5039MB.cha,preverbal,33,7
5039MB.cha,TD,33,7
4801RB.cha,long,97,7
4801RB.cha,preverbal,97,7
4801RB.cha,TD,97,7
4310AM.cha,long,246,7
4310AM.cha,preverbal,246,7
4310AM.cha,TD,246,7
4664AM.cha,long,89,7
4664AM.cha,preverbal,89,7
4664AM.cha,TD,89,7
5365DL.cha,long,223,7
5365DL.cha,preverbal,223,7
5365DL.cha,TD,223,7
5482DF.cha,long,117,7
5482DF.cha,preverbal,117,7
5482DF.cha,TD,117,7
5954ML.cha,long,193,7
5954ML.cha,preverbal,193,7
5954ML.cha,TD,193,7
4650KS.cha,long,303,7
4650KS.cha,preverbal,303,7
4650KS.cha,TD,303,7
4858CM.cha,long,131,7
4858CM.cha,preverbal,131,7
4858CM.cha,TD,131,7
5193HB.cha,long,144,7
5193HB.cha,preverbal,144,7
5193HB.cha,TD,144,7
5837AK.cha,long,134,7
5837AK.cha,preverbal,134,7
5837AK.cha,TD,134,7
7236FB.cha,long,220,7
7236FB.cha,preverbal,220,7
7236FB.cha,TD,220,7
6878SK.cha,long,206,7
6878SK.cha,preverbal,206,7
6878SK.cha,TD,206,7
4629AB.cha,long,232,7
4629AB.cha,preverbal,232,7
4629AB.cha,TD,232,7
7075MB.cha,long,225,7
7075MB.cha,preverbal,225,7
7075MB.cha,TD,225,7
4946RC.cha,long,243,7
4946RC.cha,preverbal,243,7
4946RC.cha,TD,243,7
7018NB.cha,long,186,7
7018NB.cha,preverbal,186,7
7018NB.cha,TD,186,7
7658LT.cha,long,150,7
7658LT.cha,preverbal,150,7
7658LT.cha,TD,150,7
4452CM.cha,long,305,7
4452CM.cha,preverbal,305,7
4452CM.cha,TD,305,7
5111CG.cha,long,223,7
5111CG.cha,preverbal,223,7
5111CG.cha,TD,223,7
6337NK.cha,long,182,7
6337NK.cha,preverbal,182,7
6337NK.cha,TD,182,7
4825GG.cha,long,151,7
4825GG.cha,preverbal,151,7
4825GG.cha,TD,151,7
4273WC.cha,long,240,7
4273WC.cha,preverbal,240,7
4273WC.cha,TD,240,7
5118PM.cha,long,204,7
5118PM.cha,preverbal,204,7
5118PM.cha,TD,204,7
5571FW.cha,long,111,7
5571FW.cha,preverbal,111,7
5571FW.cha,TD,111,7
6815KG.cha,long,272,7
6815KG.cha,preverbal,272,7
6815KG.cha,TD,272,7
5443AO.cha,long,255,7
5443AO.cha,preverbal,255,7
5443AO.cha,TD,255,7
4731SA.cha,long,210,7
4731SA.cha,preverbal,210,7
4731SA.cha,TD,210,7
5440JJ.cha,long,31,7
5440JJ.cha,preverbal,31,7
5440JJ.cha,TD,31,7
7444IJ.cha,long,203,7
7444IJ.cha,preverbal,203,7
7444IJ.cha,TD,203,7
5196AVI.cha,long,234,7
5196AVI.cha,preverbal,234,7
5196AVI.cha,TD,234,7
5923MW.cha,long,79,7
5923MW.cha,preverbal,79,7
5923MW.cha,TD,79,7
5733LE.cha,long,181,7
5733LE.cha,preverbal,181,7
5733LE.cha,TD,181,7
5694MC.cha,long,161,7
5694MC.cha,preverbal,161,7
5694MC.cha,TD,161,7
7120CB.cha,long,194,7
7120CB.cha,preverbal,194,7
7120CB.cha,TD,194,7
5346GG.cha,long,153,7
5346GG.cha,preverbal,153,7
5346GG.cha,TD,153,7
5543EF.cha,long,185,7
5543EF.cha,preverbal,185,7
5543EF.cha,TD,185,7
5244SE.cha,long,97,7
5244SE.cha,preverbal,97,7
5244SE.cha,TD,97,7
5859ME.cha,long,109,7
5859ME.cha,preverbal,109,7
5859ME.cha,TD,109,7
5903AE.cha,long,199,7
5903AE.cha,preverbal,199,7
5903AE.cha,TD,199,7
4802JP.cha,long,304,7
4802JP.cha,preverbal,304,7
4802JP.cha,TD,304,7
6043AM.cha,long,298,7
6043AM.cha,preverbal,298,7
6043AM.cha,TD,298,7
4743NA.cha,long,152,7
4743NA.cha,preverbal,152,7
4743NA.cha,TD,152,7
6785KS.cha,long,225,7
6785KS.cha,preverbal,225,7
6785KS.cha,TD,225,7
5878SC.cha,long,176,7
5878SC.cha,preverbal,176,7
5878SC.cha,TD,176,7
5777FC.cha,long,182,7
5777FC.cha,preverbal,182,7
5777FC.cha,TD,182,7
5244RE.cha,long,101,7
5244RE.cha,preverbal,101,7
5244RE.cha,TD,101,7
4929MM.cha,long,143,7
4929MM.cha,preverbal,143,7
4929MM.cha,TD,143,7
5837JK.cha,long,154,7
5837JK.cha,preverbal,154,7
5837JK.cha,TD,154,7
5224EZS.cha,long,87,7
5224EZS.cha,preverbal,87,7
5224EZS.cha,TD,87,7
4997LM.cha,long,183,7
4997LM.cha,preverbal,183,7
4997LM.cha,TD,183,7
4724LM.cha,long,294,7
4724LM.cha,preverbal,294,7
4724LM.cha,TD,294,7
6630TM.cha,long,65,7
